key,place_name,admin_name1,latitude,longitude,accuracy
110001,Connaught Place,New Delhi,28.6333,77.2167,4
110002,Darya Ganj,New Delhi,28.6333,77.25,4
110003,Aliganj,New Delhi,28.65,77.2167,0
110004,Rashtrapati Bhawan,New Delhi,28.65,77.2167,0
110005,Lower Camp Anand Parbat,New Delhi,28.65,77.2,0
110006,Bara Tooti,New Delhi,28.65,77.2167,0
110007,Birla Lines,New Delhi,28.6833,77.2,0
110008,Patel Nagar,New Delhi,28.65,77.2167,0
110010,Delhi Cantt,New Delhi,28.55,77.2667,0
110011,Nirman Bhawan,New Delhi,28.55,77.2667,0
110012,Inderpuri,New Delhi,28.55,77.2667,0
110013,Hazrat Nizamuddin,New Delhi,28.55,77.2667,0
110014,Jangpura,New Delhi,28.55,77.2667,0
110015,Zakhira,New Delhi,28.55,77.2667,0
110016,Hauz Khas,New Delhi,28.55,77.2667,0
110017,Malviya Nagar,New Delhi,28.55,77.2667,0
110018,Vishnu Garden,New Delhi,28.55,77.2667,0
110019,Nehru Place,New Delhi,28.55,77.2667,0
110020,Flatted Factories Complex,New Delhi,28.6488,77.1726,0
110021,Malcha Marg,New Delhi,28.6488,77.1726,0
110022,Postal Saving Bureau,New Delhi,28.6488,77.1726,0
110023,Kidwai Nagar,New Delhi,28.6488,77.1726,0
110024,Lajpat Nagar,New Delhi,28.6488,77.1726,0
110025,Jamia Nagar,New Delhi,28.6488,77.1726,0
110026,Punjabi Bagh,New Delhi,28.6488,77.1726,0
110027,J 6block Rajouri Garden,New Delhi,28.6488,77.1726,0
110028,Naraina Industrial Estate,New Delhi,28.6488,77.1726,0
110029,Himayunpur Extn,New Delhi,28.6488,77.1726,0
110030,T B Hospital,New Delhi,28.7556,77.1667,0
110031,Gandhi Nagar,New Delhi,28.7556,77.1667,0
110032,Shahdara,New Delhi,28.6667,77.3167,4
110033,Adarsh Nagar,New Delhi,28.7556,77.1667,0
110034,Pitampura,New Delhi,28.7556,77.1667,0
110035,Inderlok,New Delhi,28.7556,77.1667,0
110036,Alipur,New Delhi,28.8,77.15,4
110037,Gurgaon Road,New Delhi,28.7556,77.1667,0
110038,A F Rajokari,New Delhi,28.7556,77.1667,0
110039,Bawana,New Delhi,28.8,77.0333,4
110040,Sanoth,New Delhi,28.85,77.1,0
110041,Nagloi,New Delhi,28.6092,77.1569,0
110042,Badli,New Delhi,28.6092,77.1569,0
110043,Najafgarh,New Delhi,28.6125,76.9847,4
110044,Badarpur T P Station,New Delhi,28.5083,77.3,0
110045,Palam Enclave,New Delhi,28.5667,77.1,0
110046,Nangal Rava,New Delhi,28.6092,77.1569,0
110047,Arjan Garh,New Delhi,28.6092,77.1569,0
110048,Kailash,New Delhi,28.6092,77.1569,0
110049,Andrews Ganj,New Delhi,28.6092,77.1569,0
110051,Azad Nagar,New Delhi,28.6167,77.2167,0
110052,Wazirpur Phase Iii,New Delhi,28.6167,77.2167,0
110053,Zafrabad,New Delhi,28.6167,77.2167,0
110054,Civil Lines,New Delhi,28.6167,77.2167,0
110055,Paharganj,New Delhi,28.6167,77.2167,4
110056,Shakurbasti,New Delhi,28.6167,77.2167,0
110057,Munirka,New Delhi,28.6167,77.2167,0
110058,Janakpuri,New Delhi,28.6167,77.2167,0
110059,Uttam Nagar,New Delhi,28.6167,77.2167,0
110060,New Rajinder Nagar,New Delhi,28.6488,77.1726,0
110061,Bijwasan,New Delhi,28.6488,77.1726,0
110062,Hamdard Nagar,New Delhi,28.6488,77.1726,0
110063,Paschim Vihar,New Delhi,28.6488,77.1726,0
110064,Hari Nagar Be Block,New Delhi,28.6488,77.1726,0
110065,East Of Kailash,New Delhi,28.6488,77.1726,0
110066,R K Puram,New Delhi,28.6488,77.1726,0
110067,D D A Munirka,New Delhi,28.6488,77.1726,0
110070,Vasant Kunj,New Delhi,28.6528,76.9539,0
110071,Chhawla,New Delhi,28.6528,76.9539,0
110072,Jharoda Kalan,New Delhi,28.6528,76.9539,4
110073,Ujwa,New Delhi,28.6528,76.9539,0
110081,Kanjhawala,New Delhi,28.6488,77.1726,0
110082,Khera Kalan,New Delhi,28.6488,77.1726,0
110083,Mangolpuri Block A,New Delhi,28.6488,77.1726,0
110084,Kutubgarh,New Delhi,28.6488,77.1726,0
110088,Shalimar Bagh,New Delhi,28.7165,77.1629,6
110091,Himmatpuri,New Delhi,28.6488,77.1726,0
110092,Shakarpur,New Delhi,28.6488,77.1726,0
110093,Nand Nagri A Block,New Delhi,28.6488,77.1726,0
110094,Gokulpuri,New Delhi,28.6488,77.1726,0
110096,Bhajan Pura,New Delhi,28.6488,77.1726,0
121001,Faridabad,Uttar Pradesh,28.9915,76.2541,0
121002,Faridabad,Uttar Pradesh,28.9915,76.2541,0
121005,Faridabad Sector 22,Uttar Pradesh,28.9915,76.2541,0
121006,Industrial Estate,Uttar Pradesh,28.9915,76.2541,0
121007,Faridabad,Uttar Pradesh,28.9915,76.2541,0
121101,Tigaon,Uttar Pradesh,28.9915,76.2541,0
121102,Palwal,Uttar Pradesh,28.9915,76.2541,0
122001,Gurgaon Kutchery,Haryana,28.09,76.9567,0
122005,Air Force Gurgaon,Haryana,28.09,76.9567,0
122015,Gurgaon Palampur Road,Haryana,28.09,76.9567,0
122016,Dundahera,Haryana,28.09,76.9567,0
122050,Manesar,Haryana,28.09,76.9567,0
122101,Badshahpur,Haryana,28.4,77.05,4
122103,Sohna(Gurgaon),Haryana,28.09,76.9567,0
122104,Ferozepur Jhirka,Haryana,27.8,76.95,4
122105,Taura,Haryana,28.09,76.9567,0
122106,Dharuhera,Haryana,28.2167,76.7833,4
122107,Nuh,Haryana,28.1167,77.0167,4
122108,Nagina,Haryana,27.9167,76.9833,4
122109,Daulatabad (Gurgaon),Haryana,28.09,76.9567,0
122211,Palmar,Haryana,28.09,76.9567,0
123001,Narnaul Kutchery,Haryana,28.5,76.2111,0
123020,Sanwar,Haryana,28.5,76.2111,0
123021,Mandi Ateli,Haryana,28.5,76.2111,0
123023,Nangal Chaudhary,Haryana,28.5,76.2111,0
123024,Satnali,Haryana,28.3833,75.9667,4
123025,Baund,Haryana,28.7833,76.35,4
123027,Kanina,Haryana,28.3333,76.3167,4
123028,Nangal Sirohi,Haryana,28.5,76.2111,0
123029,Mohindergarh,Haryana,28.5,76.2111,0
123034,Bawania,Haryana,28.5,76.2111,0
123035,Pahlawas,Haryana,28.5,76.2111,0
123201,Loharu,Haryana,28.45,75.8167,4
123301,Guriani,Haryana,28.35,76.5167,4
123306,Charkhi Dadri Factory,Haryana,28.6,76.2667,0
123307,Achina,Haryana,28.6833,76.3667,4
123308,Badhra,Haryana,28.5444,76.3833,0
123310,Jhoju Kalan,Haryana,28.5444,76.3833,0
123401,Model Town Rewari,Haryana,28.1833,76.6167,0
123411,Dahina,Uttar Pradesh,28.1833,76.6167,0
123412,Dharan,Haryana,28.1833,76.6167,0
123413,Akheri Madanpur,Haryana,28.1833,76.6167,0
123414,Nanu Kalan,Haryana,28.1833,76.6167,0
123501,Bawal,Haryana,28.0833,76.5833,4
123502,Khalilpur,Haryana,28.2833,76.7667,0
123503,Pataudi,Haryana,28.3167,76.7833,4
123504,Haily Mandi,Haryana,28.2833,76.7667,0
123505,Garhi Harsaru,Haryana,28.45,76.9333,4
123506,Farrukh Nagar,Haryana,28.2833,76.7667,0
123508,Jatauli,Haryana,28.2833,76.7667,0
124001,Rohtak,Haryana,28.9,76.5667,4
124003,Vaish High Schl Rohtak,Haryana,28.9,76.5667,0
124004,G K Singhpur,Haryana,28.9,76.5667,0
124005,Titauli,Haryana,28.9,76.5667,0
124006,Makrauli Kalan,Haryana,28.9,76.5667,0
124007,Samargopalpur,Haryana,28.9,76.5667,0
124021,Asthal Bohar,Haryana,28.8667,76.45,0
124022,Morkhra,Haryana,28.8667,76.45,0
124024,Lahli,Haryana,28.8667,76.45,4
124025,Kharawal,Haryana,28.8667,76.45,0
124028,Basana,Haryana,28.8667,76.45,0
124029,Baland,Haryana,28.8667,76.45,0
124030,Gharauthi,Haryana,28.8833,76.5083,0
124031,Maina,Haryana,28.8833,76.5083,0
124101,Barhana,Haryana,28.62,76.67,0
124102,Dujana,Haryana,28.6833,76.6167,4
124103,Jhajar H O,Haryana,28.62,76.67,0
124104,Jhajjar,Haryana,28.6167,76.65,4
124105,Badli,Haryana,28.5833,76.8167,4
124107,Dighal,Haryana,28.75,76.6167,4
124108,Machhrauli,Haryana,28.4667,76.65,4
124109,Dhakala,Haryana,28.62,76.67,0
124110,Bahu Akbarpur,Haryana,28.8917,76.4167,0
124111,Madina,Haryana,28.95,76.4333,4
124112,Meham,Haryana,28.8917,76.4167,0
124113,Kalanaur,Haryana,28.8333,76.4,4
124114,Kharak Kalan,Haryana,28.8917,76.4167,0
124118,Gochhi,Haryana,28.8917,76.4167,0
124120,Bahlba,Haryana,28.7274,76.6286,0
124121,Kharkhera,Haryana,28.7274,76.6286,0
124124,Katesra,Haryana,28.7274,76.6286,0
124125,Jhalri,Haryana,28.7274,76.6286,0
124126,Kalinga,Haryana,28.7274,76.6286,0
124127,Sisar Khas,Haryana,28.7274,76.6286,0
124129,Saman,Haryana,28.7274,76.6286,0
124130,Talao,Haryana,28.7274,76.6286,0
124131,Jhazgarh,Haryana,28.7274,76.6286,0
124132,Ritauli,Haryana,28.7274,76.6286,0
124133,M P Majra,Haryana,28.7274,76.6286,0
124135,Daura Raja,Haryana,28.7274,76.6286,0
124136,Chimni,Haryana,28.7274,76.6286,0
124138,Jahangirpur,Haryana,28.7274,76.6286,0
124139,Mehrana,Haryana,28.7274,76.6286,0
124140,Silana,Haryana,28.9356,76.8458,4
124202,Dobaldhan,Haryana,28.9185,76.7051,0
124203,Majra (Rohtak),Haryana,28.9185,76.7051,0
124204,Sewana,Haryana,28.9185,76.7051,0
124205,Pilana,Haryana,28.9185,76.7051,0
124301,Gohana H O,Haryana,29.3834,76.8126,0
124303,Sanghi,Haryana,29.0167,76.6167,4
124304,Baroda,Haryana,29.3834,76.8126,0
124305,Khanpur,Haryana,29.9336,77.0544,4
124306,Mundlana,Haryana,29.2,76.7667,4
124307,Mehmoodpur,Haryana,29.3834,76.8126,0
124308,Ahulana,Haryana,29.3834,76.8126,0
124309,Madiana,Haryana,29.3834,76.8126,0
124311,Barota,Haryana,29.3834,76.8126,0
124314,Jassia,Haryana,29.3834,76.8126,0
124315,Gangana,Haryana,29.3834,76.8126,0
124316,Garhwal,Haryana,29.3834,76.8126,0
124317,Glwana,Haryana,29.3834,76.8126,0
124318,Jauli,Haryana,29.3834,76.8126,0
124320,Kathura,Haryana,29.3834,76.8126,0
124321,Lath,Haryana,29.3834,76.8126,0
124322,Katwal,Haryana,29.3834,76.8126,0
124324,Rabhra,Haryana,29.3834,76.8126,0
124402,Kharkauda,Haryana,28.9397,76.8731,0
124403,Rohat,Haryana,28.9344,76.975,4
124404,Hassangarh,Haryana,28.9397,76.8731,0
124406,Kansala,Haryana,28.9397,76.8731,0
124407,Sisana,Haryana,28.9,76.8333,4
124408,Farmana,Haryana,28.9847,76.8111,4
124411,Aval,Haryana,28.8894,76.7123,0
124412,Kahnaur,Haryana,28.75,76.4833,4
124413,Khanda,Haryana,28.9194,76.8981,4
124416,Baliana,Haryana,28.8894,76.7123,0
124417,Paksma,Haryana,28.8894,76.7123,0
124418,Dobh,Haryana,28.8894,76.7123,0
124421,Asan,Haryana,29.4092,76.8781,4
124423,Hamayunpur,Haryana,29.4092,76.8781,0
124424,Dhamar,Haryana,29.4092,76.8781,0
124425,Samchana,Haryana,29.4092,76.8781,0
124426,Rurki (Rohtak),Haryana,29.4092,76.8781,0
124427,Chirana,Haryana,29.4092,76.8781,0
124428,Rukhi,Haryana,29.4092,76.8781,0
124429,Rithal,Haryana,29.4092,76.8781,0
124430,Siwana Mall,Haryana,28.9852,76.8049,0
124501,Sampla,Haryana,28.7764,76.7667,4
124502,Rohad,Haryana,28.7299,76.8417,0
124504,Chhara,Haryana,28.7299,76.8417,0
124505,Assandah,Haryana,28.7299,76.8417,0
124506,Mandothi,Haryana,28.7299,76.8417,0
124507,Bahadurgarh,Haryana,28.6833,76.9167,4
124508,Noona Majra,Haryana,28.7299,76.8417,0
124509,Tandaheri,Haryana,28.7299,76.8417,0
124510,Matan,Haryana,29.0333,76.4167,0
124511,Kharhar,Haryana,29.0333,76.4167,0
124513,Nidana,Haryana,29.0333,76.4167,0
124514,Lakhan Majra,Haryana,29.0333,76.4167,0
124515,Nigana,Haryana,29.0333,76.4167,0
124516,Gorawar,Haryana,29.0333,76.4167,0
124517,Ismaila,Haryana,29.0333,76.4167,0
124518,Barain,Haryana,29.0333,76.4167,0
124519,Bainsi,Haryana,29.0333,76.4167,4
124520,Farmana (Rohtak),Haryana,28.831,76.7,0
124521,Atail,Haryana,28.831,76.7,0
124522,Ajaib,Haryana,28.831,76.7,0
124523,Chandi,Haryana,28.831,76.7,0
124524,Chiri,Haryana,28.831,76.7,0
124525,Barahi,Haryana,28.831,76.7,0
124527,Chaushala,Haryana,28.831,76.7,0
124528,Dulhera,Haryana,28.831,76.7,0
124529,Gandhra,Haryana,28.831,76.7,0
124530,Kanaunda,Haryana,28.831,76.7,0
124531,Nilauthi,Haryana,28.831,76.7,0
124532,Rohna,Haryana,28.831,76.7,0
124533,Kharainti,Haryana,28.831,76.7,0
125001,Hissar City,Haryana,29.1118,75.7598,0
125002,Hissar Textile Mills,Haryana,29.1118,75.7598,0
125003,Patel Nagar Hissar,Haryana,29.1118,75.7598,0
125004,Hissar Agricultural Unive,Haryana,29.1118,75.7598,0
125005,Model Town Hissar,Haryana,29.1118,75.7598,0
125011,Hissar B S F,Haryana,29.1118,75.7598,0
125012,Arya Nagar Hissar,Haryana,29.1118,75.7598,0
125024,Dinod,Haryana,28.8,76.075,0
125025,Devsar,Haryana,28.8,76.075,0
125026,Bapora,Haryana,28.8,76.075,0
125027,Chang,Haryana,28.8833,76.25,4
125028,Behal,Haryana,28.8,76.075,0
125029,Kairu,Haryana,28.7167,75.9,4
125030,Jui Khurd,Haryana,28.65,75.95,4
125031,Tigrana,Haryana,28.9833,76.0083,0
125032,Bawani Khera,Haryana,28.9833,76.0083,0
125033,Hansi,Haryana,29.1,75.9667,4
125034,Road Hansi,Haryana,28.9833,76.0083,0
125035,Jamalpur,Haryana,28.9667,75.9667,4
125036,Deorala,Haryana,28.9833,76.0083,0
125037,Nalwa,Haryana,28.9833,76.0083,0
125038,Khanda Khuri,Haryana,28.9833,76.0083,0
125039,Narnaund,Haryana,29.2167,76.15,4
125040,Tosham,Haryana,28.8833,75.9167,4
125041,Mundal Khurd,Haryana,29.1167,75.725,0
125042,Bass,Haryana,29.1167,75.725,0
125043,Rodhan,Haryana,29.1167,75.725,0
125044,Satrod Khurd,Haryana,29.1167,75.725,0
125045,Barwa,Haryana,28.9667,75.6167,4
125046,Sewani,Haryana,28.9167,75.6167,4
125047,Agroha,Haryana,29.3333,75.6333,4
125048,Badopal,Haryana,29.4167,75.55,4
125049,Sisai,Haryana,29.1833,76.0167,4
125050,Fatehabad (Hissar),Haryana,29.5333,75.0167,0
125051,Rattia,Haryana,29.5333,75.0167,0
125052,Mandi Adampur,Haryana,29.5333,75.0167,0
125054,Bahudin,Haryana,29.5333,75.0167,0
125055,Sirsa Town,Haryana,29.5333,75.0167,0
125056,Sirsa,Haryana,29.5333,75.0167,4
125057,Khairpur,Haryana,29.5333,75.0167,0
125058,Ding,Haryana,29.5333,75.0167,0
125060,Sikanderpur,Haryana,28.9333,76.1667,0
125061,Bamla,Haryana,28.9333,76.1667,0
125062,Dhanana,Haryana,28.9333,76.1667,4
125063,Dhani (Mahu),Haryana,28.9333,76.1667,0
125064,Dhigwan Jatan,Haryana,28.9333,76.1667,0
125065,Lohni,Haryana,28.9333,76.1667,0
125066,Mehnda,Haryana,28.9333,76.1667,0
125067,Rewasa,Haryana,28.9333,76.1667,0
125069,Bassi,Haryana,28.9333,76.1667,0
125071,Dhana Kalan,Haryana,29.5917,75.15,0
125073,Mirchpur,Haryana,29.5917,75.15,0
125074,Petwar,Haryana,29.5917,75.15,0
125076,Rania,Haryana,29.5333,74.8333,4
125077,Odban,Haryana,29.5917,75.15,0
125078,Baragudah,Haryana,29.5917,75.15,0
125079,Haroli,Haryana,29.65,75.4667,4
125081,Chanot,Haryana,29.0167,75.9,0
125082,Puthi Mangal Khan,Haryana,29.0167,75.9,0
125083,Umra,Haryana,29.0167,75.9,4
125084,Jamauri,Haryana,29.0167,75.9,0
125086,Kharar Ailapur,Haryana,29.0167,75.9,0
125087,Ladwa(Hissar),Haryana,29.0167,75.9,0
125088,Mohamadpur Rohi,Haryana,29.0167,75.9,0
125101,Chautala,Haryana,29.7833,74.5333,4
125102,Ellenabad,Haryana,29.45,74.65,4
125103,Goriwala,Haryana,29.4278,74.9722,0
125104,Mandi Dabwali,Haryana,29.4278,74.9722,0
125105,Mangali,Haryana,29.05,75.7333,4
125106,Dharsul Kalan,Haryana,29.4278,74.9722,0
125107,Abushahar,Haryana,29.4278,74.9722,0
125108,Hazarawan Kalan,Haryana,29.4278,74.9722,0
125109,Mohbatpur,Haryana,29.4278,74.9722,0
125112,Safidon,Haryana,29.4167,76.6667,4
125201,Kalanwali,Haryana,29.85,74.95,4
125202,Rori,Haryana,29.75,75.2,4
125203,Amritsar Khan,Haryana,29.8,75.075,0
126001,Jakhal Mandi,Haryana,29.8,75.8333,4
126006,Daulatpur (Hissar),Haryana,29.6583,75.85,0
126007,Pabra,Haryana,29.6583,75.85,0
126009,Uklana Mandi,Haryana,29.5167,75.8667,4
126010,Barwala,Haryana,29.3833,75.9167,4
126011,Barwala Mandi,Haryana,29.3833,75.9167,0
126014,Rajli,Haryana,29.3833,75.9167,0
126015,Prabhuwala,Haryana,29.3833,75.9167,0
126025,Nehla,Haryana,29.5667,75.8722,0
126027,Hassangarh (Hissar),Haryana,29.5667,75.8722,0
126101,Julana,Haryana,29.1333,76.4167,4
126102,Chaura Kuam Jind,Haryana,29.1333,76.4167,0
126104,Deorad,Haryana,29.1333,76.4167,0
126105,Igrah,Haryana,29.1333,76.4167,0
126106,Kandela,Haryana,29.1333,76.4167,0
126108,Malui,Haryana,29.1333,76.4167,0
126109,Pauli,Haryana,29.1333,76.4167,0
126110,Ram Rai,Haryana,29.6517,76.318,0
126111,Shahpur,Haryana,29.8236,77.0886,4
126113,Pilukhera,Haryana,29.6517,76.318,0
126114,Shamlo Kalan,Haryana,29.6517,76.318,0
126115,Uchana,Haryana,29.4667,76.1667,4
126116,Nangal Fertilizer,Haryana,29.6167,76.1167,0
126117,Kalayar,Haryana,29.6517,76.318,0
126118,Dhamta Sahib,Haryana,29.6517,76.318,0
126119,Tohana,Haryana,29.7,75.9,4
126120,Tohanamandi,Haryana,29.3833,76.55,0
126121,Kalwa,Haryana,29.3833,76.55,4
126122,Kanheri,Haryana,29.3833,76.55,0
126123,Samain,Haryana,29.3833,76.55,0
126124,Baroda Jind,Haryana,29.3833,76.55,0
126126,Balerkha,Haryana,29.3833,76.55,0
126127,Dablain,Haryana,29.3833,76.55,0
126128,Dhakal,Haryana,29.3833,76.55,0
126129,Didwara,Haryana,29.3833,76.55,0
126130,Gangooli,Haryana,29.5274,76.2272,0
126131,Garhwali,Haryana,29.5274,76.2272,0
126132,Ghatauli,Haryana,29.5274,76.2272,0
126133,Kalayat Mandi,Haryana,29.5274,76.2272,0
126135,Lawan,Haryana,29.5274,76.2272,0
126139,Seemla,Haryana,29.5274,76.2272,0
126140,Ujhana,Haryana,29.7167,76.1333,4
126141,Hat,Haryana,29.3333,76.6167,4
126143,Dhigana,Haryana,29.5375,76.0083,0
126145,Balu,Haryana,29.65,76.3667,4
126149,Singhana,Haryana,29.45,74.9167,4
126150,Sewaha,Haryana,29.5274,76.2272,0
126151,Badanpur,Haryana,29.5274,76.2272,0
126152,Dhanoda Kalan,Haryana,29.5274,76.2272,0
126153,Danoda,Haryana,29.5274,76.2272,0
126154,Dharaudhi,Haryana,29.5274,76.2272,0
131001,Model Town,Haryana,29.2,76.8167,0
131021,Bahalgarh,Haryana,29.2,76.8167,0
131023,Jakhauli,Haryana,29.6667,76.4333,4
131024,Juan,Haryana,29.0667,76.9,4
131025,Mohana,Haryana,29.0333,76.85,4
131026,Jaswarkheri,Haryana,29.2,76.8167,0
131027,Murthal,Haryana,29.0333,77.0833,4
131029,P S Rai,Haryana,29.2,76.8167,0
131030,Rathdana,Haryana,29.2,76.8167,0
131031,Rattan Garh,Haryana,29.2,76.8167,0
131032,Pipli Khera,Haryana,29.2,76.8167,0
131034,Barabansi,Haryana,29.2,76.8167,0
131035,Harsana Kalan,Haryana,29.2,76.8167,0
131036,Lehrana,Haryana,29.2,76.8167,0
131038,Pipli ( Sonepat),Haryana,29.2,76.8167,0
131101,Ganaur,Haryana,29.1167,76.95,0
131102,Purkhas,Haryana,29.1167,76.95,4
131103,Nahri,Haryana,29.1167,76.95,0
131104,Akbarpur Barota,Haryana,29.1167,76.95,0
131105,Bega,Haryana,29.1167,76.95,0
131107,Khanda (Sonepat),Haryana,29.1167,76.95,0
131108,Chhetera Bhadupur,Haryana,29.1167,76.95,0
131109,Datauli,Haryana,29.1167,76.95,0
131110,Ghasauli,Haryana,28.9514,76.5278,0
131112,Kakaroi,Haryana,28.9514,76.5278,0
131113,Gopalpur,Haryana,28.9514,76.5278,4
131114,Mehlana,Haryana,28.9514,76.5278,0
131115,Chulkana (Sonepat),Haryana,28.9514,76.5278,0
132001,Karnal M T,Haryana,29.752,76.6199,0
132002,Sanghowa,Haryana,29.752,76.6199,0
132021,Kaul,Haryana,29.85,76.6667,4
132024,Nissing,Haryana,29.8,76.5333,0
132025,Kachhawa,Haryana,29.8,76.5333,0
132026,Pundri,Haryana,29.75,76.55,4
132027,Kaithal,Haryana,29.8,76.3833,4
132034,Chika,Haryana,30.0489,76.3444,4
132035,Guhla,Haryana,30.0386,76.3,4
132036,Jundla,Haryana,29.65,76.8667,4
132037,Madhuban,Haryana,29.6056,76.9803,4
132038,Amin,Haryana,29.9167,76.85,4
132039,Assandh,Haryana,29.8519,76.6683,0
132040,Ballah,Haryana,29.65,76.5667,0
132041,Indri Industrial Area,Haryana,29.65,76.5667,0
132042,Fatehpur,Haryana,29.7833,76.55,4
132043,Pai,Haryana,29.7167,76.5167,4
132044,Rajaund,Haryana,29.5833,76.4833,4
132045,Mowana,Haryana,29.65,76.5667,0
132046,Salwan,Haryana,29.5167,76.7167,4
132047,Jakoli,Haryana,29.65,76.5667,0
132048,Pabnawa,Haryana,29.65,76.5667,0
132049,Manas,Haryana,29.65,76.5667,0
132050,Gheer,Haryana,29.5167,76.85,0
132051,Munak,Haryana,29.5167,76.85,4
132052,Gonder,Haryana,29.5167,76.85,0
132058,Gondhar,Haryana,29.5167,76.85,0
132101,Samalkha,Haryana,29.2333,77.0167,4
132102,Patti Kalan,Haryana,29.3111,76.9924,0
132103,Panipat Mandi,Haryana,29.3111,76.9924,0
132104,Panipat G T Road,Haryana,29.3111,76.9924,0
132105,Project Plan,Haryana,29.3111,76.9924,0
132106,Project Panipat,Haryana,29.3111,76.9924,0
132108,Panipat,Haryana,29.3889,76.9681,4
132109,Chulkana,Haryana,29.3111,76.9924,0
132110,Sewah,Haryana,29.6854,76.9442,0
132111,Gharaunda,Haryana,29.5375,76.9717,4
132112,Dhatrat,Haryana,29.6854,76.9442,0
132113,Madlanda,Haryana,29.6854,76.9442,0
132115,Hathwala,Haryana,29.6854,76.9442,0
132116,Tarauri,Haryana,29.6854,76.9442,0
132117,Nilokheri,Haryana,29.8333,76.9167,4
132118,Engg College Kurukshetra,Haryana,29.6854,76.9442,0
132120,Jyotisar,Haryana,29.9669,76.7443,0
132121,Naguran,Haryana,29.9669,76.7443,0
132123,Rambha,Haryana,29.8,76.9833,4
132124,Vehana,Haryana,29.9669,76.7443,0
132125,Saunkra,Haryana,29.9669,76.7443,0
132128,Pehowa,Haryana,29.9833,76.5833,4
132129,Ismailabad,Haryana,30.1172,76.6661,4
132130,Jhansa,Haryana,29.9228,76.9344,0
132131,Pipli (Kurukshetra),Haryana,29.9228,76.9344,0
132132,Ladwa,Haryana,29.9944,77.0444,4
132133,Radaur,Haryana,30.0333,77.15,4
132134,Daula,Haryana,29.9228,76.9344,0
132135,Shahbad Markhanda,Haryana,29.9228,76.9344,0
132136,Thol,Haryana,29.9228,76.9344,0
132137,Umri,Haryana,29.9467,76.9097,4
132138,Habri,Haryana,29.7167,76.6333,4
132142,Dahar,Haryana,29.3092,76.9014,0
132143,Dikadia,Haryana,29.3092,76.9014,0
132144,Jaurasi,Haryana,29.3092,76.9014,0
132145,Naultha,Haryana,29.3092,76.9014,4
132146,Ahar,Haryana,29.3092,76.9014,0
132149,Mahoti,Haryana,29.3092,76.9014,0
132150,Naraina,Haryana,29.4167,74.55,0
132151,Noorwala,Haryana,29.4167,74.55,0
132152,Rampura,Haryana,29.4167,74.55,4
132153,Sonepat Mandi,Haryana,29.4167,74.55,0
132154,Babail,Haryana,29.4167,74.55,0
133001,Ambala,Haryana,30.3783,76.7808,4
133004,Ambala Cantt,Haryana,25.4808,78.7571,0
133005,Babyal,Haryana,25.4808,78.7571,0
133102,Kesri,Haryana,30.2,77.15,0
133104,Saha,Haryana,30.3097,76.975,4
133105,Kalawar,Haryana,30.2549,77.0625,0
133201,Barara,Haryana,30.3833,77.2167,0
133202,Dhin,Haryana,30.3833,77.2167,0
133203,Mullana,Haryana,30.3833,77.2167,0
133204,Sadhaura,Haryana,30.3833,77.2167,4
133205,Adhoya,Haryana,30.3833,77.2167,0
133206,Sarawan,Haryana,30.3833,77.2167,0
133207,Ugala,Haryana,30.3833,77.2167,0
133208,Thambar,Haryana,30.3833,77.2167,0
133301,B C W Surajpur,Haryana,28.3709,77.7712,0
133302,Kalka,Haryana,28.3709,77.7712,0
134002,Ambala City,Haryana,30.5224,77.046,0
134003,Ambala City Model Town,Haryana,30.5224,77.046,0
134007,Baldev Nagar,Haryana,30.5224,77.046,0
134011,Panjokhera,Haryana,30.5224,77.046,0
134012,Maneola,Haryana,30.5224,77.046,0
134101,Pinjore H M T,Haryana,30.5224,77.046,0
134102,Pinjore,Haryana,30.5224,77.046,0
134104,Crpf Punjore,Haryana,30.5224,77.046,0
134107,Chandi Mandir,Haryana,30.5224,77.046,0
134108,Panchkula Gurukul,Haryana,30.5224,77.046,0
134109,Panchkula,Haryana,30.5224,77.046,0
134112,Panchkula Sec 4,Haryana,30.5224,77.046,0
134113,Panchkula Sec 15,Haryana,30.5224,77.046,0
134118,Barwala,Haryana,29.3833,75.9167,0
134201,Jatwar,Haryana,30.4561,76.9339,4
134202,Shahzadpur,Haryana,30.45,77.0333,4
134203,Naraingarh,Haryana,30.4833,77.1333,4
134204,Raipur Rani,Haryana,30.5224,77.046,0
134205,Morni,Haryana,30.7,77.0833,4
134206,Patrehri,Haryana,30.5224,77.046,0
135001,Yamuna Nagar,Haryana,30.1667,77.3,0
135002,Jagadhri Workshop,Haryana,30.1667,77.3,0
135003,Jagadhri,Haryana,30.1667,77.3,4
135103,Chhachhrauli,Haryana,30.25,77.3667,4
135104,Dadupur,Haryana,30.25,77.3667,0
140001,Rup Nagar College,Punjab,30.7871,76.5526,0
140102,Lutheri,Punjab,31.2583,76.3958,0
140104,Sahauran,Punjab,31.2583,76.3958,0
140108,Mainpur,Punjab,31.2583,76.3958,0
140109,Khizrabad West,Punjab,31.2583,76.3958,0
140112,Chamkaur Sahib,Punjab,31.1333,76.5417,0
140113,Ghanauli,Punjab,31.0167,76.5833,4
140117,Nurpur Bedi,Punjab,31.1333,76.5417,0
140118,Anandpur Sahib,Punjab,31.25,76.5,4
140119,Takhatgarh,Punjab,31.1333,76.5417,0
